Course,Section,Date,Time,Room,Updates
FIN401,031,2024-12-13,19:00 EST,MAC ARENA,No updates
FIN401,041,2024-12-13,19:00 EST,MAC ARENA,No updates
FIN401,051,2024-12-13,19:00 EST,MAC ARENA,No updates
FIN401,061,2024-12-13,19:00 EST,MAC ARENA,No updates
FIN401,071,2024-12-13,19:00 EST,MAC COURT,No updates
FIN501,011,2024-12-14,09:00 EST,POD361,No updates
FIN501,021,2024-12-14,09:00 EST,POD370,No updates
FIN502,011,2024-12-05,15:00 EST,KHE121,No updates
FIN512,701E,2024-12-09,19:00 EST,TRS1099,No updates
FIN601,011,2024-12-11,15:00 EST,TRS1073,No updates
FIN631,011,2024-12-12,15:00 EST,ONLINE,No updates
FIN631,021,2024-12-12,15:00 EST,ONLINE,No updates
FIN701,011,2024-12-10,08:00 EST,TRS2154,No updates
FIN711,011,2024-12-04,15:00 EST,TRS2006,No updates
FND300,011,2024-12-14,13:00 EST,ENG105,No updates
FND401,011,2024-12-04,09:00 EST,TRS1073,No updates
FND401,021,2024-12-04,09:00 EST,TRS1099,No updates
FNF100,011,2024-12-09,15:00 EST,VIC501,No updates
FNN100,011,2024-12-05,08:00 EST,ENGLG14,No updates
FNN200,011,2024-12-12,08:00 EST,VIC608,No updates
FNN301,011,2024-12-08,10:00 EST,KHE129,No updates
FNP100,011,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,011,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,011,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,011,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,021,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,021,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,021,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,021,2024-12-10,15:00 EST,SHE598 ,No updates
FNP100,031,2024-12-10,15:00 EST,SHE549,No updates
FNP100,031,2024-12-10,15:00 EST,SHE549,No updates
FNP100,031,2024-12-10,15:00 EST,SHE549,No updates
FNP100,031,2024-12-10,15:00 EST,SHE549,No updates
FNP100,041,2024-12-10,15:00 EST,SHE549,No updates
FNP100,041,2024-12-10,15:00 EST,SHE549,No updates
FNP100,041,2024-12-10,15:00 EST,SHE549,No updates
FNP100,041,2024-12-10,15:00 EST,SHE549,No updates
FNP250,011,2024-12-05,12:00 EST,SHE549,No updates
FNP550,011,2024-12-09,12:00 EST,ENGLG14,No updates
FNR100,011,2024-12-06,08:00 EST,VIC501,No updates
FNS200,011,2024-12-11,12:00 EST,TRS1109,No updates
FNS200,021,2024-12-11,12:00 EST,TRS1073,No updates
FNS200,031,2024-12-11,12:00 EST,TRS1109,No updates
FNS200,041,2024-12-11,12:00 EST,TRS1073,No updates
FNS200,051,2024-12-11,12:00 EST,TRS1073,No updates
FNU101,011,2024-12-06,12:00 EST,KHE129,No updates
FRE101,011,2024-12-06,12:00 EST,KHE118,No updates
FRE101,021,2024-12-06,12:00 EST,KHE119,No updates
FRE101,701E,2024-12-04,19:00 EST,KHE121,No updates
FRE101,711E,2024-12-04,19:00 EST,KHE121,No updates
FRE201,011,2024-12-11,12:00 EST,POD370,No updates
FRE201,021,2024-12-11,12:00 EST,POD370,No updates
FRE301,011,2024-12-14,13:00 EST,SHE651,No updates
FRE301,021,2024-12-14,13:00 EST,SHE652,No updates
FRE302,011,2024-12-04,08:00 EST,KHE118A,No updates
FRE303,011,2024-12-05,09:00 EST,VIC208,No updates
FRE401,011,2024-12-06,12:00 EST,EPH105,No updates
FRE401,021,2024-12-06,12:00 EST,EPH103,No updates
FRE501,011,2024-12-13,15:00 EST,KHE220,No updates
FRE501,701E,2024-12-09,19:00 EST,KHE125,No updates
FRE501,711E,2024-12-09,19:00 EST,KHE125,No updates
FRE507,701E,2024-12-09,19:00 EST,KHS134,No updates
FRE507,711E,2024-12-09,19:00 EST,KHS134,No updates
FRE601,011,2024-12-14,13:00 EST,KHE118A,No updates
FRE609,011,2024-12-08,10:00 EST,VIC300,No updates
FRE701,701E,2024-12-10,19:00 EST,KHE220,No updates
FRE701,711E,2024-12-10,19:00 EST,KHE220,No updates
FSN105,011,2024-12-04,15:00 EST,ENG103,No updates
GCM110,011,2024-12-04,15:00 EST,ONLINE,No updates
GCM110,021,2024-12-04,15:00 EST,ONLINE,No updates
GCM240,011,2024-12-04,09:00 EST,ARC108,No updates
GCM240,021,2024-12-04,09:00 EST,ARC108,No updates
GCM240,031,2024-12-04,09:00 EST,ARC108,No updates
GCM240,041,2024-12-04,09:00 EST,ARC108,No updates
GCM240,051,2024-12-04,09:00 EST,ARC108,No updates
GCM240,061,2024-12-04,09:00 EST,ARC108,No updates
GCM240,071,2024-12-04,09:00 EST,ARC108,No updates
GCM240,081,2024-12-04,09:00 EST,ARC108,No updates
GCM240,091,2024-12-04,09:00 EST,ARC108,No updates
GCM750,011,2024-12-09,15:00 EST,ONLINE,No updates
GCM750,021,2024-12-09,15:00 EST,ONLINE,No updates
GCM750,031,2024-12-09,15:00 EST,ONLINE,No updates
GCM750,041,2024-12-09,15:00 EST,ONLINE,No updates
GCM750,051,2024-12-09,15:00 EST,ONLINE,No updates
GCM750,061,2024-12-09,15:00 EST,ONLINE,No updates
GCM800,011,2024-12-05,12:00 EST,ONLINE,No updates
GCM800,021,2024-12-05,12:00 EST,ONLINE,No updates
GCM800,031,2024-12-05,12:00 EST,ONLINE,No updates
GCM808,011,2024-12-14,13:00 EST,ENGLG24,No updates
GCM808,021,2024-12-14,13:00 EST,ENGLG24,No updates
GEO110,021,2024-12-11,09:00 EST,TRS3147,No updates
GEO110,021,2024-12-11,09:00 EST,TRS3149,No updates
GEO110,021,2024-12-11,09:00 EST,TRS3176,No updates
GEO131,011,2024-12-05,19:00 EST,TRS1067,No updates
GEO141,011,2024-12-14,13:00 EST,POD348,No updates
GEO206,011,2024-12-10,15:00 EST,KHE119,No updates
GEO210,011,2024-12-08,10:00 EST,KHE121,No updates
GEO210,021,2024-12-08,10:00 EST,VIC501,No updates
GEO241,011,2024-12-04,09:00 EST,KHE118,No updates
GEO312,011,2024-12-08,10:00 EST,TRS3147,No updates
GEO312,011,2024-12-08,10:00 EST,TRS3176,No updates
GEO509,011,2024-12-10,15:00 EST,MAC ARENA,No updates
GEO509,021,2024-12-10,15:00 EST,MAC ARENA,No updates
GEO513,011,2024-12-07,09:00 EST,VIC110,No updates
GEO513,021,2024-12-07,09:00 EST,VIC104,No updates
GEO655,011,2024-12-06,15:00 EST,KHE118,No updates
GEO702,021,2024-12-04,12:00 EST,ONLINE,No updates
GEO702,031,2024-12-04,12:00 EST,ONLINE,No updates
GEO793,021,2024-12-13,12:00 EST,MAC COURT,No updates
GEO793,031,2024-12-13,12:00 EST,MAC COURT,No updates
GEO793,041,2024-12-13,12:00 EST,MAC COURT,No updates
GEO793,051,2024-12-13,12:00 EST,MAC COURT,No updates
GEO793,701E,2024-12-13,12:00 EST,ONLINE,No updates
GMS200,011,2024-12-08,14:00 EST,MAC COURT,No updates
GMS200,021,2024-12-08,14:00 EST,MAC COURT,No updates
GMS200,031,2024-12-08,14:00 EST,MAC COURT,No updates
GMS200,041,2024-12-08,14:00 EST,ENG103,No updates
GMS200,051,2024-12-08,14:00 EST,ENG103,No updates
GMS200,061,2024-12-08,14:00 EST,TRS1067,No updates
GMS200,071,2024-12-08,14:00 EST,MAC 4TH FL,No updates
GMS200,081,2024-12-08,14:00 EST,TRS1067,No updates
GMS200,091,2024-12-08,14:00 EST,DCC204,Exam location updated
GMS200,091,2024-12-08,14:00 EST,DCC208,Exam location updated
GMS200,101,2024-12-08,14:00 EST,MAC ARENA, No updates
GMS200,111,2024-12-08,14:00 EST,MAC ARENA, No updates
GMS200,121,2024-12-08,14:00 EST,MAC ARENA, No updates
GMS200,131,2024-12-08,14:00 EST,MAC ARENA, No updates
GMS200,141,2024-12-08,14:00 EST,KHW271, No updates
GMS200,151,2024-12-08,14:00 EST,KHW271, No updates
GMS200,161,2024-12-08,14:00 EST,KHW271, No updates
GMS200,171,2024-12-08,14:00 EST,KHW073, No updates
GMS200,171,2024-12-08,14:00 EST,KHW271, No updates
GMS200,191,2024-12-08,14:00 EST,TRS2003, No updates
GMS200,191,2024-12-08,14:00 EST,TRS2147, No updates
GMS200,191,2024-12-08,14:00 EST,TRS2149, No updates
GMS200,191,2024-12-08,14:00 EST,TRS2166, No updates
GMS401,011,2024-12-14,13:00 EST,KHW271, No updates
GMS401,021,2024-12-14,13:00 EST,ONLINE, No updates
GMS401,031,2024-12-14,13:00 EST,MAC COURT, No updates
GMS401,041,2024-12-14,13:00 EST,MAC COURT, No updates
GMS401,051,2024-12-14,13:00 EST,MAC COURT, No updates
GMS401,061,2024-12-14,13:00 EST,KHW271, No updates
GMS401,071,2024-12-14,13:00 EST,KHW271, No updates
GMS402,011,2024-12-12,09:00 EST,ONLINE, No updates
GMS402,021,2024-12-12,09:00 EST,TRS3147, No updates
GMS402,021,2024-12-12,09:00 EST,TRS3176, No updates
GMS450,011,2024-12-10,12:00 EST,TRS3147, No updates
GMS450,011,2024-12-10,12:00 EST,TRS3176, No updates
GMS522,011,2024-12-10,09:00 EST,MAC COURT, No updates
GMS522,021,2024-12-10,09:00 EST,MAC COURT, No updates
GMS724,011,2024-12-04,09:00 EST,ONLINE, No updates
GMS803,011,2024-12-14,13:00 EST,KHE129, No updates
GMS804,011,2024-12-12,12:00 EST,KHE121, No updates
HAU100,011,2024-12-04,15:00 EST,KHE220, No updates
HIS104,011,2024-12-13,09:00 EST,HEI201, No updates
HIS105,011,2024-12-09,09:00 EST,KHE117, No updates
HIS106,011,2024-12-13,08:00 EST,KHE125, No updates
HIS107,011,2024-12-08,10:00 EST,DCC103, No updates
HIS277,011,2024-12-05,09:00 EST,KHE125, No updates
HIS401,011,2024-12-07,09:00 EST,TRS1077, No updates
HIS490,011,2024-12-06,09:00 EST,KHE121, No updates
HIS505,011,2024-12-14,13:00 EST,POD370, No updates
HIS510,011,2024-12-06,08:00 EST,KHE119, No updates
HIS662,011,2024-12-05,12:00 EST,VIC105, No updates
HIS755,011,2024-12-09,08:00 EST,KHE220, No updates
HIS845,011,2024-12-04,09:00 EST,VIC300, No updates
HST110,011,2024-12-11,08:00 EST,POD370, No updates
HST111,011,2024-12-11,12:00 EST,ENGLG14, No updates
HST325,011,2024-12-05,15:00 EST,POD370, No updates
HST430,011,2024-12-06,15:00 EST,VIC608, No updates
HST488,011,2024-12-09,15:00 EST,KHE321B, No updates
HST504,011,2024-12-07,09:00 EST,KHE220, No updates
HST510,011,2024-12-08,14:00 EST,TRS1075, No updates
HST526,011,2024-12-07,13:00 EST,KHE118A, No updates
HST540,011,2024-12-05,08:00 EST,KHE121, No updates
HST701,011,2024-12-09,08:00 EST,HEI201, No updates
HST702,011,2024-12-04,09:00 EST,KHE216, No updates
HST777,011,2024-12-04,12:00 EST,VIC208, No updates
HST811,011,2024-12-08,14:00 EST,TRS1073, No updates
HTA602,011,2024-12-10,09:00 EST,HEI201, No updates
HTA708,011,2024-12-04,08:00 EST,ENG102, No updates
HTA708,021,2024-12-04,08:00 EST,ENG102, No updates
HTF505,011,2024-12-12,08:00 EST,TRS1099, No updates
HTH100,011,2024-12-09,15:00 EST,TRS2166, No updates
HTI746,011,2024-12-14,13:00 EST,TRS2006, No updates
HTL510,011,2024-12-04,12:00 EST,ONLINE,Updated to Online 
HTM604,011,2024-12-06,12:00 EST,SHE549,No updates
HTT100,011,2024-12-10,08:00 EST,TRS3148,No updates
HTT100,011,2024-12-10,08:00 EST,TRS3150,No updates
HTT610,011,2024-12-09,12:00 EST,TRS2099,No updates
HTT610,011,2024-12-09,12:00 EST,TRS2149,No updates
HTT610,011,2024-12-09,12:00 EST,TRS2166,No updates
IDN102,011,2024-12-06,08:00 EST,SID109,No updates
IDN102,021,2024-12-06,15:00 EST,SID109,No updates
IDN102,031,2024-12-04,08:00 EST,SID109,No updates
IDN102,041,2024-12-05,15:00 EST,SID109,No updates
IND303,011,2024-12-10,15:00 EST,TRS1099,No updates
IND303,021,2024-12-10,15:00 EST,TRS1099,No updates
IND405,011,2024-12-04,15:00 EST,ENGLG12,No updates
IND405,021,2024-12-04,15:00 EST,ENGLG12,No updates
IND508,011,2024-12-07,09:00 EST,ENGLG21,No updates
IND508,021,2024-12-07,09:00 EST,ENGLG21,No updates
IND605,011,2024-12-05,15:00 EST,ENG106,No updates
IND605,021,2024-12-05,15:00 EST,ENG106,No updates
IND708,011,2024-12-08,10:00 EST,KHE137,Exam location updated
IND708,021,2024-12-08,10:00 EST,KHE139,Exam location updated
IND710,011,2024-12-05,08:00 EST,TRS1075,No updates
IND710,021,2024-12-05,08:00 EST,TRS1075,No updates
IND710,031,2024-12-05,08:00 EST,TRS1075,No updates
IND713,011,2024-12-11,15:00 EST,KHE225,No updates
IND713,021,2024-12-11,15:00 EST,KHE225,No updates
IND713,031,2024-12-11,15:00 EST,KHE225,No updates
IND713,041,2024-12-11,15:00 EST,KHE225,No updates
IND713,051,2024-12-11,15:00 EST,KHE225,No updates
IND810,011,2024-12-06,15:00 EST,VIC103,No updates
IND810,021,2024-12-06,15:00 EST,VIC103,No updates
ITM100,011,2024-12-13,15:00 EST,MAC ARENA,No updates
ITM100,021,2024-12-13,15:00 EST,MAC ARENA,No updates
ITM100,031,2024-12-13,15:00 EST,MAC ARENA,No updates
ITM100,041,2024-12-13,15:00 EST,MAC COURT,No updates
ITM100,051,2024-12-13,15:00 EST,MAC COURT,No updates
ITM100,061,2024-12-13,15:00 EST,MAC COURT,No updates
ITM100,071,2024-12-13,15:00 EST,MAC COURT,No updates
ITM100,091,2024-12-13,15:00 EST,MAC COURT,No updates
ITM100,701E,2024-12-13,15:00 EST,MAC ARENA,No updates
ITM102,011,2024-12-13,15:00 EST,KHW271,No updates
ITM102,021,2024-12-13,15:00 EST,KHW271,No updates
ITM102,031,2024-12-13,15:00 EST,KHW271,No updates
ITM102,041,2024-12-13,15:00 EST,TRS3147,No updates
ITM102,041,2024-12-13,15:00 EST,TRS3176,No updates
ITM102,701E,2024-12-13,15:00 EST,TRS2099,No updates
ITM102,701E,2024-12-13,15:00 EST,TRS2166,No updates
ITM107,011,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,021,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,031,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,041,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,051,2024-12-14,13:00 EST,SHE549,No updates
ITM107,061,2024-12-14,13:00 EST,SHE554,No updates
ITM107,071,2024-12-14,13:00 EST,SHE598 ,No updates
ITM107,081,2024-12-14,13:00 EST,SHE560,No updates
ITM107,091,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,101,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,111,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,121,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,131,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,141,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,151,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,161,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,171,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM107,181,2024-12-14,13:00 EST,MAC ARENA,No updates
ITM200,011,2024-12-13,19:00 EST,KHW271,No updates
ITM200,021,2024-12-13,19:00 EST,KHW271,No updates
ITM200,031,2024-12-13,19:00 EST,KHW271,No updates
ITM200,041,2024-12-13,19:00 EST,KHW271,No updates
ITM200,051,2024-12-13,19:00 EST,KHW271,No updates
ITM207,701E,2024-12-10,19:00 EST,TRS1147,No updates
ITM301,011,2024-12-05,12:00 EST,MAC COURT,No updates
ITM301,021,2024-12-05,12:00 EST,MAC COURT,No updates
ITM301,031,2024-12-05,12:00 EST,MAC COURT,No updates
ITM301,041,2024-12-05,12:00 EST,MAC COURT,No updates
ITM301,051,2024-12-05,12:00 EST,MAC COURT,No updates
ITM305,011,2024-12-04,08:00 EST,ENG106,No updates
ITM305,021,2024-12-04,08:00 EST,ENG105,No updates
ITM415,011,2024-12-12,09:00 EST,KHW271,No updates
ITM415,021,2024-12-12,09:00 EST,KHW271,No updates
ITM415,031,2024-12-12,09:00 EST,KHW271,No updates
ITM415,701E,2024-12-12,09:00 EST,KHW271,No updates
ITM618,011,2024-12-14,16:00 EST,KHW271,No updates
ITM618,021,2024-12-14,16:00 EST,KHW271,No updates
ITM618,031,2024-12-14,16:00 EST,KHW271,No updates
ITM618,701E,2024-12-14,16:00 EST,KHW271,No updates
ITM620,011,2024-12-14,13:00 EST,KHE121,No updates
ITM706,701E,2024-12-04,19:00 EST,TRS1149,No updates
ITM707,011,2024-12-13,08:00 EST,KHW271,No updates
ITM707,021,2024-12-13,08:00 EST,KHW271,No updates
ITM707,031,2024-12-13,08:00 EST,KHW271,No updates
ITM707,041,2024-12-13,08:00 EST,KHW271,No updates
ITM707,051,2024-12-13,08:00 EST,KHW271,No updates
ITM707,701E,2024-12-13,08:00 EST,KHW271,No updates
ITM711,011,2024-12-05,15:00 EST,KHE117,No updates
ITM711,011,2024-12-05,15:00 EST,KHE125,No updates
ITM750,011,2024-12-10,19:00 EST,MAC COURT,No updates
ITM750,021,2024-12-10,19:00 EST,MAC COURT,No updates
ITM750,031,2024-12-10,19:00 EST,MAC COURT,No updates
ITM750,701E,2024-12-10,19:00 EST,MAC COURT,No updates
ITM752,011,2024-12-13,15:00 EST,KHW073,No updates
ITM752,701E,2024-12-13,15:00 EST,KHW073,No updates
ITM760,011,2024-12-04,09:00 EST,KHE119,No updates
ITM825,701E,2024-12-04,19:00 EST,TRS1129,No updates
JUR100,011,2024-12-11,15:00 EST,KHW360,No updates
JUR100,021,2024-12-11,15:00 EST,KHW360,No updates
JUR100,031,2024-12-11,15:00 EST,KHW360,No updates
JUR100,041,2024-12-11,15:00 EST,KHW360,No updates
JUR100,051,2024-12-11,15:00 EST,KHW375,No updates
JUR100,061,2024-12-11,15:00 EST,KHW375,No updates
JUR102,011,2024-12-09,15:00 EST,POD372,No updates
JUR102,021,2024-12-09,15:00 EST,POD372,No updates
JUR102,031,2024-12-09,15:00 EST,KHW360,No updates
JUR102,041,2024-12-09,15:00 EST,KHW360,No updates
JUR102,051,2024-12-09,15:00 EST,KHW360,No updates
JUR102,061,2024-12-09,15:00 EST,KHW360,No updates
JUR106,011,2024-12-13,15:00 EST,KHW360,No updates
JUR106,021,2024-12-13,15:00 EST,KHW360,No updates
JUR106,031,2024-12-13,15:00 EST,KHW360,No updates
JUR106,041,2024-12-13,15:00 EST,KHW360,No updates
JUR106,051,2024-12-13,15:00 EST,KHW375,No updates
JUR106,061,2024-12-13,15:00 EST,KHW375,No updates
JUR107,011,2024-12-06,15:00 EST,KHW360,No updates
JUR107,021,2024-12-06,15:00 EST,KHW360,No updates
JUR107,031,2024-12-06,15:00 EST,KHW360,No updates
JUR107,041,2024-12-06,15:00 EST,KHW360,No updates
JUR107,051,2024-12-06,15:00 EST,KHW375,No updates
JUR107,061,2024-12-06,15:00 EST,KHW375,No updates
JUR201,011,2024-12-04,15:00 EST,KHW360,No updates
JUR201,021,2024-12-04,15:00 EST,KHW360,No updates
JUR201,031,2024-12-04,15:00 EST,KHW360,No updates
JUR201,041,2024-12-04,15:00 EST,KHW360,No updates
JUR201,051,2024-12-04,15:00 EST,KHW360,No updates
JUR201,061,2024-12-04,15:00 EST,KHW360,No updates
JUR201,071,2024-12-04,15:00 EST,KHW360,No updates
JUR201,091,2024-12-04,15:00 EST,KHW360,No updates
JUR201,101,2024-12-04,15:00 EST,KHW360,No updates
JUR201,111,2024-12-04,15:00 EST,KHW360,No updates
JUR201,121,2024-12-04,15:00 EST,KHW360,No updates
JUR201,131,2024-12-04,15:00 EST,KHW360,No updates
JUR201,141,2024-12-04,15:00 EST,KHW360,No updates
JUR201,171,2024-12-04,15:00 EST,KHW375,No updates
JUR201,181,2024-12-04,15:00 EST,KHW375,No updates
JUR201,191,2024-12-04,15:00 EST,KHW375,No updates
JUR201,201,2024-12-04,15:00 EST,KHW375,No updates
JUR201,211,2024-12-04,15:00 EST,KHW375,No updates
JUR201,221,2024-12-04,15:00 EST,KHW375,No updates
JUR206,011,2024-12-13,15:00 EST,POD457,No updates
JUR210,011,2024-12-09,15:00 EST,POD457,No updates
JUR221,011,2024-12-11,15:00 EST,POD457,No updates
JUR303,011,2024-12-06,15:00 EST,POD372,No updates
JUR308,011,2024-12-10,15:00 EST,POD457,No updates
JUR311,011,2024-12-12,15:00 EST,POD457,No updates
JUR320,011,2024-12-05,15:00 EST,POD455,No updates
LAW122,011,2024-12-09,15:00 EST,KHW271,No updates
LAW122,021,2024-12-09,15:00 EST,KHW271,No updates
LAW122,031,2024-12-09,15:00 EST,MAC ARENA,No updates
LAW122,041,2024-12-09,15:00 EST,MAC ARENA,No updates
LAW122,051,2024-12-09,15:00 EST,MAC ARENA,No updates
LAW122,061,2024-12-09,15:00 EST,MAC ARENA,No updates
LAW122,071,2024-12-09,15:00 EST,MAC COURT,No updates
LAW122,081,2024-12-09,15:00 EST,MAC COURT,No updates
LAW122,091,2024-12-09,15:00 EST,MAC COURT,No updates
LAW122,701E,2024-12-09,15:00 EST,KHW271,No updates
LAW321,011,2024-12-10,09:00 EST,KHE216,No updates
LAW525,011,2024-12-10,12:00 EST,KHE117,No updates
LAW529,011,2024-12-12,08:00 EST,ENGLG14,No updates
LAW533,011,2024-12-06,12:00 EST,KHE216,No updates
LAW534,011,2024-12-14,13:00 EST,TRS3147,No updates
LAW534,011,2024-12-14,13:00 EST,TRS3176,No updates
LAW573,011,2024-12-08,14:00 EST,ENGLG06,No updates
LAW573,011,2024-12-08,14:00 EST,ENGLG11,No updates
LAW580,701E,2024-12-10,19:00 EST,VIC203,No updates
LAW601,011,2024-12-05,08:00 EST,HEI201,No updates
LAW603,011,2024-12-04,09:00 EST,VIC608,No updates
LAW603,021,2024-12-04,09:00 EST,HEI201,No updates
LAW605,011,2024-12-04,08:00 EST,KHE121,No updates
LAW605,011,2024-12-04,08:00 EST,KHE129,No updates
LAW703,011,2024-12-11,15:00 EST,KHE321A,No updates
LIR100,011,2024-12-13,15:00 EST,DCC204,No updates
LIR100,011,2024-12-13,15:00 EST,DCC208,No updates
ME8102,011,2024-12-06,15:00 EST,VIC300,No updates
ME8120,011,2024-12-08,10:00 EST,EPH111,No updates
ME8130,011,2024-12-07,09:00 EST,SHE637,No updates
ME8144,011,2024-12-07,09:00 EST,EPH111,No updates
ME8151,011,2024-12-06,15:00 EST,VIC208,No updates
ME8202,701E,2024-12-09,19:00 EST,ONLINE,No updates
MEC323,011,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,021,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,031,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,041,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,051,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,061,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,071,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,091,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,101,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,111,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,121,2024-12-14,16:00 EST,MAC COURT,No updates
MEC323,131,2024-12-14,16:00 EST,MAC COURT,No updates
MEC325,011,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,011,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,021,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,021,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,031,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,031,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,041,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,041,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,051,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,051,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,061,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,061,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,071,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,071,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,091,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,091,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,111,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,111,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,121,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,121,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,131,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,131,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,141,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,141,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,151,2024-12-05,12:00 EST,TRS1067,No updates
MEC325,151,2024-12-05,12:00 EST,TRS1067,No updates
MEC430,011,2024-12-04,15:00 EST,KHE323,No updates
MEC430,021,2024-12-04,15:00 EST,KHE323,No updates
MEC430,031,2024-12-04,15:00 EST,KHE332,No updates
MEC430,041,2024-12-04,15:00 EST,KHE332,No updates
MEC430,051,2024-12-04,15:00 EST,KHE321A,No updates
MEC430,061,2024-12-04,15:00 EST,KHE321B,No updates
MEC430,071,2024-12-04,15:00 EST,KHE321B,No updates
MEC431,011,2024-12-05,12:00 EST,KHE119,No updates
MEC431,021,2024-12-05,12:00 EST,KHE118,No updates
MEC431,031,2024-12-05,12:00 EST,KHE118,No updates
MEC431,041,2024-12-05,12:00 EST,KHE119,No updates
MEC511,011,2024-12-09,15:00 EST,ENGLG24,No updates
MEC511,021,2024-12-09,15:00 EST,ENGLG24,No updates
MEC511,031,2024-12-09,15:00 EST,ENGLG12,No updates
MEC511,041,2024-12-09,15:00 EST,ENGLG12,No updates
MEC511,051,2024-12-09,15:00 EST,ENGLG06,No updates
MEC511,071,2024-12-09,15:00 EST,TRS1099,No updates
MEC511,081,2024-12-09,15:00 EST,TRS1075,No updates
MEC511,091,2024-12-09,15:00 EST,TRS1075,No updates
MEC511,101,2024-12-09,15:00 EST,TRS1073,No updates
MEC511,111,2024-12-09,15:00 EST,TRS1073,No updates
MEC514,011,2024-12-07,09:00 EST,KHW271,No updates
MEC514,021,2024-12-07,09:00 EST,KHW271,No updates
MEC514,031,2024-12-07,09:00 EST,KHW271,No updates
MEC514,041,2024-12-07,09:00 EST,KHW271,No updates
MEC514,051,2024-12-07,09:00 EST,KHW271,No updates
MEC514,061,2024-12-07,09:00 EST,KHW271,No updates
MEC514,071,2024-12-07,09:00 EST,KHW271,No updates
MEC514,081,2024-12-07,09:00 EST,KHW271,No updates
MEC516,011,2024-12-08,10:00 EST,KHW271,No updates
MEC516,021,2024-12-08,10:00 EST,KHW271,No updates
MEC516,031,2024-12-08,10:00 EST,KHW271,No updates
MEC516,041,2024-12-08,10:00 EST,KHW271,No updates
MEC516,051,2024-12-08,10:00 EST,KHW271,No updates
MEC516,061,2024-12-08,10:00 EST,KHW271,No updates
MEC516,071,2024-12-08,10:00 EST,KHW271,No updates
MEC516,081,2024-12-08,10:00 EST,KHW271,No updates
MEC516,091,2024-12-08,10:00 EST,KHW271,No updates
MEC516,821I,2024-12-08,10:00 EST,KHW271,Exam added
MEC522,011,2024-12-07,09:00 EST,KHE121,No updates
MEC522,021,2024-12-07,09:00 EST,KHE119,No updates
MEC522,031,2024-12-07,09:00 EST,KHE119,No updates
MEC522,041,2024-12-07,09:00 EST,KHE121,No updates
MEC522,051,2024-12-07,09:00 EST,KHE121,No updates
